cons_12m,cons_gas_12m,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,margin_gross_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,channel_sales,has_gas,month_activ,day_activ,month_modif_prod,day_modif_prod,day_renewal,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,peak_diff_dec_january_energy,peak_diff_dec_january_power,midpeak_diff_dec_january_energy,churn
6272,0,844.97,0,22.0,137.85,0.130522,65.31,1,321.53,4,16.5,2.207317711363645e-05,5.29307133333338e-06,3.49090912514768e-14,4.223999999737857e-12,1.1100320166666767e-05,2.896760166666692e-06,4.859999999980495e-10,4,0,2,16,3,10,11,0.003716999999999998,-4.800000041882413e-07,0.0011619999999999964,5.279999999885376e-06,-0.0048930000000000085,0
6343,0,680.75,567,0.0,130.35,0.100123,20.82,1,82.45,6,20.0,1.7659600265151537e-05,4.608482083333329e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666693e-05,2.89676016666666e-06,4.860000000000553e-10,0,0,12,1,12,1,2,-0.008161000000000015,3.600000006542814e-06,-0.004168999999999992,-2.640000001719045e-06,-5.3999999999998494e-05,0
324678,0,907.86,2657,0.0,95.69,0.101397,27.72,1,113.89,3,20.785,2.517846644696917e-05,6.505099174242464e-06,0.037312345761546,0.0281566146172079,1.7758370166666276e-05,4.565872166666661e-06,5.476524000000073e-07,4,0,10,16,10,16,18,-0.011517999999999903,0.4962492000000083,-0.005837000000000009,0.4310829599999977,-0.001473000000000002,0
7234,0,711.92,473,0.0,129.6,0.099548,39.15,1,83.06,3,33.0,1.77070000909091e-05,4.333791113636446e-06,0.0205217766364255,0.0154861466620079,1.121955960000002e-05,3.415275100000068e-06,1.19450976666667e-06,4,0,11,7,10,31,9,-0.0075960000000000055,0.4962492000000083,-0.001915,0.4310829599999977,0.002450999999999995,0
57879,280354,5173.47,4723,0.0,169.15,0.100572,57.16,2,586.2,4,98.0,1.106971826515156e-05,1.3764855378787796e-06,0.0072385356078,0.0026059154732663,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,4,1,6,15,6,15,23,-0.00606000000000001,0.16291560000000516,-0.0011629999999999974,0.09774935999999812,0.004721000000000003,1
1910,0,282.7,228,0.0,18.27,0.0,21.36,1,33.83,4,13.15,6.056694446969778e-06,0.0,0.0086196471385641,0.0,3.318240666666709e-06,0.0,0.0,4,0,6,18,4,29,23,-0.005508000000000013,0.17777879999999868,0.0,0.0,0.0,0
81228,0,2806.86,0,28.0,117.64,0.135732,66.21,1,1133.17,4,20.0,0.0002645793053636,0.0002330895760606,0.0606061575757977,0.0606061575757964,0.0003495104833666,0.0002847496577666,0.0001434567278666,4,0,1,14,9,9,19,0.0309289999999999,0.5000004000000047,0.029632000000000006,0.5000004000000011,0.024113999999999997,1
98589,0,1537.24,0,0.0,16.53,0.0,19.28,1,142.17,6,13.2,4.001166969696951e-06,0.0,0.0086196859268398,0.0,3.318240666666617e-06,0.0,0.0,4,0,10,26,10,26,26,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
5266,0,557.44,0,0.0,140.31,0.099548,41.4,1,59.97,6,26.5,1.672988420454548e-05,3.384969901515172e-06,0.0665841267547099,0.0541373263108518,1.0570651500000025e-05,2.998640966666677e-06,1.6557899999999962e-06,0,0,12,1,10,31,21,-0.0075960000000000055,0.6629160000000098,-0.001915,0.5977497599999992,0.002450999999999995,0
57085,0,415.14,0,0.0,16.23,0.0,19.48,1,39.24,4,13.856,1.858314992424201e-06,0.0006089452740833,0.0086196859268398,0.0,3.318240666666697e-06,0.0,0.0,4,0,6,23,7,7,9,-0.0013419999999998988,0.17777879999999868,0.0,0.0,0.0,0
17420,128503,2584.65,1600,0.0,24.15,0.0,29.76,2,233.32,6,13.2,5.016148787878729e-06,0.0,0.0047886820802185,0.0,3.5468380000000325e-06,0.0,0.0,5,1,2,10,12,15,11,-0.003980999999999901,0.17777879999999868,0.0,0.0,0.0,0
72346,57630,3406.39,3585,0.0,131.76,0.098837,44.92,2,385.39,12,49.0,1.6359509356060575e-05,2.6477320833333143e-06,0.007238588924553,0.0026058920128389,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0,1,6,10,6,10,22,-0.007801000000000002,0.16291560000000516,-0.002904000000000004,0.09774935999999812,0.0029799999999999965,0
7551,0,1143.76,1772,0.0,15.1,0.0,14.68,1,140.42,4,10.392,4.949016242424226e-06,0.0,0.0833332666666804,0.0,3.186535466666623e-06,0.0,0.0,4,0,10,31,6,28,1,-0.0036479999999999846,0.9999996000000024,0.0,0.0,0.0,0
8780,0,1281.09,1927,0.0,75.88,0.0,14.57,1,116.93,7,10.35,2.860233787878812e-06,0.0,0.0083802259640179,0.0,3.1834982666666708e-06,0.0,0.0,0,0,7,7,1,8,16,5.3999999999998494e-05,0.17777879999999868,0.0,0.0,0.0,0
37484,0,3835.44,2707,0.0,131.05,0.098837,13.23,1,414.89,4,17.14,1.825748590909097e-05,2.9050265151515243e-06,0.0,0.0,1.147613400000002e-05,1.8260166666666675e-06,1.2168006666666543e-06,5,0,7,27,7,28,28,-0.008298,0.0,-0.0033100000000000074,0.0,0.002701999999999996,0
12391,0,1415.3,0,0.0,37.86,0.089602,18.4,1,135.22,4,13.856,4.090590424242458e-06,4.619560227272773e-07,0.2101762686126002,0.0,4.257141866666694e-06,1.0143194999999987e-06,0.0,4,0,10,14,10,14,15,-0.001492000000000021,1.1777784000000011,0.0013020000000001086,0.0,0.0,0
32513,7798,2960.65,2386,0.0,129.72,0.096074,8.25,4,255.91,4,43.648,3.0025894931818025e-05,9.373384265151538e-06,0.0040214382914185,0.0014477177849105,2.609490856666667e-05,9.261090166666646e-06,3.436306800000012e-06,4,1,2,4,11,3,9,-0.01192299999999999,0.16291560000000516,-0.006254999999999997,0.09774935999999812,-8.900000000000574e-05,1
6364,0,696.12,507,0.0,145.0,0.098837,19.38,1,70.94,6,17.2,1.6444611174242435e-05,2.7590520833333404e-06,0.0064341946332547,0.0023163953769751,1.0351424166666688e-05,1.917144166666672e-06,2.4115046666666737e-06,0,0,8,14,8,14,15,-0.007801000000000002,0.16291560000000516,-0.002904000000000004,0.09774935999999812,0.0029799999999999965,0
15960,0,2375.49,0,0.0,16.35,0.0,23.4,1,220.61,3,10.392,9.045092424242356e-06,0.0,3.927272699386852e-13,0.0,3.318240666666617e-06,0.0,0.0,5,0,2,5,12,16,8,-0.007692999999999978,-1.1999999998124622e-06,0.0,0.0,0.0,0
538899,0,5157.56,3272,0.0,17.65,0.0868029999999999,20.44,1,356.24,6,14.0,3.763332878788088e-06,9.0463875e-07,0.0086196471385641,0.0,3.569730666666869e-06,9.450150000000093e-08,0.0,5,0,6,9,6,9,23,-0.003573000000000104,0.17777879999999868,0.0016520000000000007,0.0,0.0,0
7935,0,841.1,1031,0.0,131.39,0.1000149999999999,68.88,1,91.64,6,27.6,1.5812320265151388e-05,3.957295113636379e-06,0.0040214382914185,0.0014477177849105,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,0,0,2,4,2,4,9,-0.006191999999999989,0.16291560000000516,-0.0023019999999999985,0.09774935999999812,0.003487000000000004,1
3855,0,566.38,1305,0.0,16.51,0.0,18.62,1,44.62,6,13.2,7.971528992424199e-06,0.0,0.0083802259640179,0.0,2.3688166666666405e-06,0.0,0.0,0,0,7,20,5,23,23,-0.006669000000000008,0.17777879999999868,0.0,0.0,0.0,1
2882,0,434.3,0,0.0,16.4,0.0,31.64,1,44.94,3,13.856,5.866904787878759e-06,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,2,0,3,7,6,27,9,-0.0005100000000000104,0.0,0.0,0.0,0.0,0
17394,0,2600.73,1810,0.0,16.34,0.0,19.28,1,316.89,6,10.392,8.225470424242454e-06,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,4,0,4,1,6,28,2,-0.005384,0.0,0.0,0.0,0.0,0
3681,0,552.0,323,0.0,16.11,0.0,22.89,1,53.16,4,13.856,4.869239151515134e-06,0.0,0.2345786886799816,0.0,3.1905338666666243e-06,0.0,0.0,4,0,11,10,11,10,11,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.0,0
6737,5075,993.08,0,0.0,15.15,0.0,17.82,2,122.43,2,15.0,4.0976476060606345e-06,0.0,0.0076619301167455,0.0,2.629133466666686e-06,0.0,0.0,4,1,8,5,11,1,6,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0,1
7804,0,58.5,44,0.0,131.43,0.103487,34.23,2,6.48,4,15.1,1.5457422424242437e-05,3.7207544469697063e-06,0.0054289416934153,0.0019544190096292,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979744e-10,4,0,3,8,3,8,9,-0.006756000000000012,0.16291560000000516,-0.0028650000000000064,0.09774935999999812,0.002923000000000009,0
4961,21099,609.65,0,0.0,16.31,0.086225,10.08,2,42.69,6,10.392,7.119013515151555e-06,2.2064975454545457e-06,0.0064647595967453,0.0,7.397432666666718e-06,4.787761200000012e-06,0.0,0,1,2,8,9,20,26,-0.002801999999999999,0.17777879999999868,0.0013819999999999943,0.0,0.0,0
14838,0,2232.24,0,0.0,40.63,0.084138,23.4,1,157.72,6,10.392,6.258860000000241e-06,1.7680602272729833e-07,2.94545456505995e-13,0.0,3.569730666666869e-06,9.450150000002215e-08,0.0,0,0,2,12,2,12,13,-0.005344000000000099,-1.1999999998124622e-06,0.00018599999999989458,0.0,0.0,0
6011,0,912.07,475,0.0,10.35,0.0,23.56,1,74.42,4,11.42,5.3957010606060655e-06,0.0,0.0076618913283488,0.0,3.318240666666617e-06,0.0,0.0,4,0,4,2,4,2,4,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
12179,0,1398.68,0,30.0,16.5,0.116714,32.19,2,78.6,3,13.856,0.0010359069154242,0.0002607914382651,0.7182685095101597,0.0,3.569730666666528e-06,9.450150000002215e-08,0.0,4,0,4,10,7,21,12,0.058998999999999996,1.6777787999999987,0.0294299999999999,0.0,0.0,0
3574,0,537.63,0,0.0,19.61,0.0,24.08,1,49.94,3,13.8,4.442241545454527e-06,0.0,0.4265067455152017,0.0,2.9870699999999604e-06,0.0,0.0,2,0,10,15,10,15,16,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.0,0
17321,128,1736.25,4498,0.0,148.04,0.0983909999999999,0.84,2,163.02,6,19.0,1.987366244696957e-05,5.83942353787889e-06,0.0,0.0,1.2723088566666687e-05,3.90156696666668e-06,3.6829079999999705e-07,0,1,12,14,11,18,16,-0.009321999999999997,0.0,-0.0053299999999999875,0.0,-0.0012149999999999939,0
10291,0,1535.73,1056,0.0,20.08,0.0,12.6,1,114.54,6,11.0,7.358151606060614e-06,0.0,0.004788720868712,0.0,5.1334582666666125e-06,0.0,0.0,0,0,12,29,11,1,30,-0.006183999999999995,0.17777879999999868,0.0,0.0,0.0,0
17873,0,2652.05,0,0.0,16.17,0.0,24.52,1,231.61,4,13.2,4.220439606060812e-06,0.0,0.0076619171872032,0.0,3.318240666666831e-06,0.0,0.0,2,0,4,23,4,23,24,-0.0035200000000001064,0.17777879999999868,0.0,0.0,0.0,0
308,0,46.65,0,0.0,15.67,0.0,26.73,1,5.31,4,13.2,4.949016242424226e-06,0.0,0.3333334666666815,0.0,3.186535466666623e-06,0.0,0.0,4,0,11,17,6,27,18,-0.0036479999999999846,2.0000004000000047,0.0,0.0,0.0,0
2773,0,415.15,268,0.0,15.72,0.0,21.64,1,42.88,6,10.392,4.869239151515134e-06,0.0,0.3952271308349967,0.0,3.1905338666666243e-06,0.0,0.0,4,0,1,18,11,12,1,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.0,0
54,0,8.03,0,0.0,16.25,0.0,7.32,1,0.74,3,13.856,3.690537878787878e-06,0.0006089452740833,0.0047887273333853,0.0,2.7311766666666798e-06,0.0012178905481666,0.0,2,0,10,4,11,12,13,-0.0027669999999999917,0.17777879999999868,0.0,0.0,0.0,0
2291,0,144.98,93,0.0,131.0,0.098837,17.73,1,15.95,6,19.8,1.6751303901515165e-05,3.257778333333354e-06,0.0054288350608909,0.0019544659310116,1.0551608166666684e-05,2.3220706666666715e-06,2.729265599999977e-06,0,0,9,1,9,1,2,-0.007801000000000002,0.16291560000000516,-0.002904000000000004,0.09774935999999812,0.0029799999999999965,0
8341,0,317.88,222,0.0,15.86,0.0,18.62,1,32.46,5,13.2,3.7625766287878606e-06,0.0,0.0083802259640179,0.0,2.3650481666666317e-06,0.0,0.0,4,0,7,29,7,29,31,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
7787,19556,1141.74,2943,0.0,21.43,0.0,37.56,2,72.49,3,15.0,4.777401060606013e-06,0.001107173225606,2.181818167142925e-13,0.0,3.318240666666697e-06,0.0,0.0,4,1,1,31,1,31,9,-0.0009399999999999964,0.0,-0.085483,0.0,0.0,0
8024,0,1191.13,1096,0.0,0.0,0.0,24.4,1,121.9,4,15.0,1.5714771515151452e-06,0.0,0.0086197053209449,0.0,3.318240666666617e-06,0.0,0.0,4,0,6,4,6,4,23,-0.0012250000000000039,0.17777879999999868,0.0,0.0,0.0,0
98217,0,983.5,0,30.0,136.58,0.135732,47.86,2,64.93,5,20.0,0.000274321263356,0.0002520895355151,0.0974064876803247,0.0834148542437008,0.0001807198401666,0.0001611602026666,7.913401666666656e-05,4,0,4,27,9,15,28,0.031561999999999896,0.6629160000000098,0.03063400000000001,0.5977497599999992,0.023096999999999993,0
6513,0,984.1,0,0.0,8.63,0.0,36.24,2,102.94,3,14.49,6.850003356060602e-06,0.0006089452740833,0.0064647692938031,0.0,3.297874166666684e-06,0.0,0.0,7,0,1,31,11,17,1,-0.005126999999999993,0.17777879999999868,0.0,0.0,0.0,0
342248,0,0.18,0,0.0,31.49,0.086163,27.26,1,35.3,4,11.95,4.765414265151722e-06,9.423023863636356e-07,0.0064648080818182,0.0,3.5697306666668025e-06,9.450150000000093e-08,0.0,4,0,3,5,3,5,6,-0.0035210000000001074,0.1777799999999985,0.001676999999999998,0.0,0.0,0
34203,0,397.0,202,0.0,143.56,0.100243,28.32,1,50.85,3,17.0,5.105670117424215e-05,4.53107927878788e-05,1.123351029777251,49.68991738557858,0.0001031604825666,6.685141986666668e-05,0.0009648758117666,4,0,10,30,9,20,1,-0.012678999999999899,0.6629160000000098,-0.006998000000000004,0.5977497599999992,-0.0026339999999999975,0
34292,0,4050.31,3219,23.0,128.89,0.125383,43.08,1,328.14,3,19.72,4.165189826515132e-05,1.193495644696968e-05,0.0166586306461462,0.0107540003614623,3.744807016666675e-05,1.1165766166666634e-05,2.4156614666666257e-06,7,0,10,5,10,30,9,-0.016267999999999977,0.33158231999999543,-0.008791999999999994,0.2664160800000026,-0.0030499999999999,1
10419,0,496.16,0,0.0,17.06,0.0,17.13,1,50.0,4,10.392,4.775758810606049e-06,0.0,0.2345787191850207,0.0,3.231378566666692e-06,0.0,0.0,7,0,11,1,11,1,2,-0.003044999999999992,1.6777787999999987,0.0,0.0,0.0,0
1465,0,147.61,123,0.0,131.77,0.098261,20.29,1,18.51,4,15.001,3.5598022909090905e-05,1.2044751356060604e-05,0.0070374281488908,0.0025335452243934,1.5130464000000003e-05,3.5743601666666617e-06,2.616681666666681e-07,4,0,7,6,6,20,8,-0.01185,0.16291560000000516,-0.006953000000000001,0.09774935999999812,-0.0010690000000000005,0
26085,0,602.88,352,0.0,13.76,0.0,16.14,1,50.03,4,10.392,9.057346568181996e-06,0.0,0.0064647789908397,0.0,7.354058700000224e-06,0.0,0.0,4,0,12,15,11,1,16,-0.0073410000000000974,0.17777879999999868,0.0,0.0,0.0,0
61006,0,6363.85,14948,0.0,143.44,0.096984,88.84,1,491.09,3,152.4,1.8956268265151425e-05,3.628043174242453e-06,0.0072385356078,0.0026059154732663,1.110032016666636e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,6,14,11,1,22,-0.008501999999999996,0.16291560000000516,-0.003605999999999998,0.09774935999999812,0.0022780000000000022,0
32630,0,347.38,294,0.0,19.01,0.0,17.13,1,33.3,6,10.392,4.869239151515134e-06,0.0,0.2345786581749258,0.0,3.1905338666666243e-06,0.0,0.0,5,0,11,10,11,10,11,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.0,1
16871,0,1707.6,2976,0.0,38.71,0.087381,14.04,2,154.56,5,13.2,1.9311271515152285e-06,3.4927111742424243e-06,0.0076619430461661,0.0,2.298715466666781e-06,4.4382641666666354e-06,0.0,4,1,8,26,8,26,27,-0.0015469999999999928,0.17777879999999868,0.0036769999999999997,0.0,0.0,0
28283,0,4162.73,1787,0.0,18.32,0.0,21.92,1,399.15,3,15.0,4.019339969697008e-06,0.0,0.0086196471385641,0.0,3.318240666666697e-06,0.0,0.0,4,0,6,10,11,1,23,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0,0
10322,0,909.14,0,0.0,131.8,0.100572,6.21,1,134.62,6,19.8,2.407119272727276e-05,5.686482083333338e-06,0.0070374281488908,0.0025335452243934,1.5130464000000003e-05,3.5743601666666617e-06,2.616681666666681e-07,0,0,7,27,11,21,22,-0.009528000000000009,0.16291560000000516,-0.004630999999999996,0.09774935999999812,0.0012530000000000041,0
29566,0,3175.48,3258,0.0,142.21,0.100572,28.84,1,344.08,4,60.0,1.673416806060595e-05,3.252931696969714e-06,0.0054288350608909,0.0019544659310116,1.0541709466666686e-05,2.321632666666671e-06,2.7419475000000003e-06,0,0,9,1,9,1,2,-0.007793999999999995,0.16291560000000516,-0.002897999999999998,0.09774935999999812,0.0029870000000000035,0
11097,0,372.28,0,0.0,16.47,0.0,21.09,1,38.59,4,10.392,6.518716969696957e-06,0.0006089452740833,2.94545456505995e-13,0.0,4.532050666666716e-06,0.0012178905481666,0.0,7,0,11,29,11,29,30,-0.006412000000000001,-1.1999999998124622e-06,0.085483,0.0,0.0,1
20104,0,1921.66,2909,0.0,131.39,0.098837,26.79,1,211.57,5,25.2,1.658110026515159e-05,3.035138333333253e-06,0.0070375170099823,0.0025335061235934,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,2,0,5,3,5,3,4,-0.007801000000000002,0.16291560000000516,-0.002904000000000004,0.09774935999999812,0.0029799999999999965,0
20284,0,2211.93,2009,0.0,144.9,0.100823,3.81,1,252.44,3,20.0,2.417358051515126e-05,8.472812810606066e-06,0.0054288350608909,0.0019544659310116,1.098668239999994e-05,3.3656910999999883e-06,2.439579900000001e-06,4,0,11,22,10,31,23,-0.0120979999999999,0.16291560000000516,-0.006417000000000006,0.09774935999999812,-0.0020529999999999993,0
223859,0,1301.99,1249,0.0,16.44,0.0885389999999999,13.03,1,100.87,5,10.35,8.899078787878753e-07,3.0525432954545586e-06,0.0083802259640179,0.0,5.593706666666759e-07,1.9187415000000124e-06,0.0,5,0,7,28,7,28,29,-0.0018320000000000003,0.17777879999999868,0.003393000000000007,0.0,0.0,0
658,0,99.33,0,0.0,131.77,0.0,21.52,1,10.35,4,10.35,4.242075818181815e-06,0.0,0.7185948337309419,0.0,3.01065720000002e-06,0.0,0.0,7,0,10,24,10,24,25,-0.003044999999999992,2.1777792000000034,0.0,0.0,0.0,0
28056,29075,2255.35,1832,0.0,129.38,0.100572,36.64,4,256.03,4,40.0,1.956698771969702e-05,4.120919356060453e-06,0.0,0.0,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,4,1,6,8,6,4,23,-0.007717000000000002,0.0,-0.002728999999999898,0.0,0.003283000000000008,0
3706,0,562.48,0,0.0,15.1,0.0,34.27,1,70.85,5,15.0,5.36669481060609e-06,0.0,0.0064647208082943,0.0,3.318240666666617e-06,0.0,0.0,4,0,3,28,3,28,29,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
5235,0,677.83,0,0.0,15.99,0.0885389999999999,12.3,1,54.57,6,10.35,2.517809333333312e-06,2.096741356060628e-06,0.0076619559755671,0.0,2.1443474666666462e-06,2.772880166666652e-06,0.0,4,0,8,1,8,1,3,-0.0024109999999999965,0.17777879999999868,0.002815000000000012,0.0,0.0,0
21448,0,2442.69,0,0.0,23.8,0.084138,27.14,1,204.18,5,13.2,5.751271151515141e-06,2.5194626515151533e-07,0.0076618913283488,0.0,3.5697306666666378e-06,9.450149999999313e-08,0.0,7,0,4,14,4,13,14,-0.004678999999999989,0.17777879999999868,0.0005180000000000046,0.0,0.0,1
2585,0,296.34,0,0.0,22.64,0.084428,25.92,1,43.11,4,10.35,1.0273332204545483e-05,3.610348568181669e-06,3.490909143860595e-13,0.0,8.894745866666655e-06,3.6635581666665912e-06,0.0,5,0,1,16,11,18,17,-0.005045999999999995,-1.1999999998124622e-06,0.0004679999999999962,0.0,0.0,0
192254,0,6543.58,4611,24.0,142.59,0.125137,81.64,1,635.07,7,29.7,9.843596424242289e-06,0.0001635708957196,0.8143103691192988,51.636730180350405,1.1100320166666323e-05,2.896760166666632e-06,4.860000000000553e-10,0,0,10,23,6,17,22,-0.0017599999999999838,0.16491552000000098,-0.003706999999999988,0.09974928000000105,-0.007325999999999999,0
13436,0,1351.0,944,0.0,0.0,0.101397,9.88,1,180.62,5,19.74,2.848555524242361e-05,8.928809151515208e-06,0.0040213494318,0.0014477568865025,1.2472324266666636e-05,2.628745866666689e-06,2.1142680000003766e-07,4,0,10,5,5,24,9,-0.011517999999999903,0.16291560000000516,-0.005837000000000009,0.09774935999999812,-0.001473000000000002,0
2012791,0,7993.68,7281,0.0,91.36,0.095249,16.53,1,668.02,5,24.0,0.0007470528771515,4.262629787878735e-05,3.364983011419623,158.16383040199898,1.110032016666668e-05,2.8967601666667963e-06,4.860000000000553e-10,5,0,7,1,5,18,4,-0.055052000000000004,-3.5380461600000004,0.011234999999999898,24.43733004,0.070918,0
16140,0,1803.78,1140,0.0,146.07,0.099441,31.8,1,186.63,3,21.2,6.609579024242404e-05,4.458756524242428e-05,1.141424544336373,49.36792646502163,1.110032016666668e-05,2.896760166666644e-06,4.860000000000553e-10,7,0,1,4,12,15,5,-0.010755000000000015,3.600000006542814e-06,-0.006775000000000003,-2.640000001719045e-06,-0.0008589999999999987,0
38628,0,390.71,239,0.0,0.0,0.0,8.95999999999999,1,36.78,4,12.0,4.2324387500000446e-06,0.0,0.0083801936403809,0.0,3.318240666666617e-06,0.0,0.0,4,0,1,20,10,9,11,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
5486,0,504.82,0,0.0,38.84,0.084973,17.1,1,34.34,5,10.35,2.0414955356060637e-05,6.867273719696941e-06,0.2345787191850207,0.0,1.3936929766666556e-05,4.793583366666698e-06,0.0,0,0,11,22,9,20,23,-0.006135000000000113,1.6777787999999987,-0.0033409999999998996,0.0,0.0,0
752,0,86.23,9,0.0,17.52,0.084973,20.54,1,15.3,4,10.392,1.683473006060612e-05,5.646603545454569e-06,3.8181818111259284e-13,0.0,1.4234537066666602e-05,7.225778400000193e-06,0.0,7,0,12,9,11,1,10,-0.009244000000000002,-1.1999999998124622e-06,-0.005384,0.0,0.0,0
10687,0,1084.42,780,0.0,145.89,0.099665,15.8,1,120.33,4,16.5,2.10651124469694e-05,6.587624083333378e-06,3.4363636433613887e-12,1.848000001321932e-12,1.3742788566666496e-05,4.65208296666668e-06,8.231819999999932e-07,7,0,12,15,11,18,16,-0.009871999999999992,3.600000006542814e-06,-0.005896000000000012,-2.640000001719045e-06,-0.001796999999999993,0
27805,0,399.13,0,0.0,15.44,0.0,34.68,1,42.77,3,13.856,4.996431840909102e-06,0.0,0.0064647789908397,0.0,2.8892061666666805e-06,0.0,0.0,4,0,2,5,2,5,7,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
40334,0,5970.43,0,0.0,16.7,0.0,25.7,1,544.78,3,13.856,5.178973787878621e-06,0.0,0.0076619171872032,0.0,3.318240666666697e-06,0.0,0.0,4,0,4,25,4,25,26,-0.004386999999999891,0.17777879999999868,0.0,0.0,0.0,0
57700,0,5284.76,3811,0.0,0.0,0.098142,58.56,1,632.95,3,155.88,1.8850282446969717e-05,3.682091295454581e-06,0.0064341946332547,0.0023163953769751,1.1861651366666697e-05,2.3513287000000044e-06,1.4232516000000036e-06,7,0,8,1,8,1,2,-0.008497000000000005,0.16291560000000516,-0.003601000000000007,0.09774935999999812,0.0022829999999999934,0
21918,0,2417.97,3517,0.0,129.26,0.101397,1.04,1,208.85,3,23.01,1.7659600265151073e-05,4.608482083333368e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666352e-05,2.896760166666666e-06,4.860000000000553e-10,7,0,12,5,12,5,6,-0.008160999999999904,3.600000006542814e-06,-0.004169000000000006,-2.640000001719045e-06,-5.3999999999998494e-05,0
20854,0,3053.91,2352,0.0,19.9,0.0,6.45,1,239.34,3,13.856,1.3271021060606054e-05,0.0,0.0083802259640179,0.0,8.65104466666666e-06,0.0,0.0,4,0,11,19,9,19,20,-0.005706000000000017,0.17777879999999868,0.0,0.0,0.0,0
13608,0,310.96,496,0.0,21.65,0.0,26.73,1,26.91,6,13.2,4.869239151515134e-06,0.0,0.3952271308349967,0.0,3.1905338666666243e-06,0.0,0.0,0,0,11,9,11,9,10,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.0,0
7029,0,794.78,0,0.0,15.02,0.0885389999999999,12.36,1,85.02,6,10.392,3.4198428106060423e-06,1.8994742045454672e-06,0.0064647692938031,0.0,2.992202166666641e-06,3.376347899999992e-06,0.0,0,0,8,31,8,31,1,-0.0024109999999999965,0.17777879999999868,0.002815000000000012,0.0,0.0,0
60965,6211,9206.84,0,0.0,10.16,0.0,9.2,2,464.15,4,13.856,8.42216154545442e-06,0.0,0.0083802388933848,0.0,7.666925999999848e-06,0.0,0.0,0,1,10,6,7,16,9,-0.006935999999999998,0.17777879999999868,0.0,0.0,0.0,0
6443,0,964.8,0,0.0,11.83,0.0,19.56,1,137.54,3,13.856,5.104134606060584e-06,0.0,0.2101763114409127,0.0,4.098898266666652e-06,0.0,0.0,2,0,10,19,5,26,20,-0.003044999999999992,1.1777784000000011,0.0,0.0,0.0,0
2267,0,340.15,0,0.0,16.13,0.0,27.32,1,33.08,4,13.2,3.711340696969608e-06,0.0,0.0076619171872032,0.0,3.3182406666665465e-06,0.0,0.0,2,0,4,12,4,12,13,-0.002818000000000015,0.17777879999999868,0.0,0.0,0.0,0
4384,0,662.87,4384,0.0,18.57,0.0,31.32,1,61.33,6,12.5,4.994740454545401e-06,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,4,0,1,4,6,28,9,-0.0039919999999999956,0.0,0.0,0.0,0.0,0
8073,0,1208.51,0,0.0,18.37,0.0,32.88,1,123.96,6,13.15,8.740002083333337e-06,0.0,3.490909143860595e-13,0.0,7.24775160000004e-06,0.0,0.0,4,0,1,25,11,17,26,-0.0043329999999998925,-1.1999999998124622e-06,0.0,0.0,0.0,1
6912,0,505.5,664,0.0,145.12,0.099419,35.38,1,63.54,4,17.320999999999998,1.7623282090909216e-05,3.814470878787889e-06,0.0,0.0,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,7,0,4,20,4,14,21,-0.0071370000000000045,0.0,-0.002149999999999999,0.0,0.0038629999999999914,0
8475,3175,1068.1,2494,30.0,13.81,0.115789,30.63,3,42.56,6,13.856,0.0007394171727499,0.0001598568357878,0.9701027523243092,0.0,0.0011636695101666,0.0002364530711999,0.0,0,1,2,8,11,10,9,0.05839699999999998,2.1777792000000034,0.028501999999999902,0.0,0.0,0
